customer_id,age,annual_income,employment_length,state,credit_score
CUST028295,39,47013.0,10+ years,NY,579
CUST028296,26,40103.0,< 1 year,PA,612
CUST028297,44,28865.0,10+ years,CA,707
CUST028298,22,38383.0,2 years,NJ,606
CUST028299,33,29843.0,4 years,MO,573
CUST028300,34,"$53,059",8 years,IN,691
CUST028301,51,80247.0,9 years,OH,701
CUST028302,39,51172.0,6 years,NJ,733
CUST028303,49,65099.0,10+ years,TX,596
CUST028304,44,54378.0,,AZ,686
CUST028305,44,62194.0,10+ years,AZ,651
CUST028306,34,68697.0,,IL,603
CUST028307,50,59972.0,,OH,698
CUST028308,33,41873.0,8 years,VA,634
CUST028309,21,12000.0,1 years,IL,545
CUST028310,35,48131.0,2 years,MD,786
CUST028311,43,"$39,683",10+ years,,667
CUST028312,21,22032.0,< 1 year,wi,709
CUST028313,27,39361.0,4 years,PA,9999
CUST028314,23,12000.0,< 1 year,WI,658
CUST028315,47,63184.0,10+ years,CA,731
CUST028316,58,73167.0,10+ years,VA,795
CUST028317,35,52348.0,1 years,MD,800
CUST028318,44,43023.0,8 years,ma,715
CUST028319,44,69289.0,,MO,634
CUST028320,56,71573.0,10+ years,TX,605
CUST028321,30,25144.0,1 years,WI,700
CUST028322,35,21258.0,5 years,PA,681
CUST028323,33,31278.0,3 years,ma,807
CUST028324,38,58461.0,10+ years,TX,615
CUST028325,68,88083.0,10+ years,MA,689
CUST028326,38,"$13,215",10+ years,VA,691
CUST028327,27,27205.0,8 years,WA,706
CUST028328,24,30481.0,2 years,NY,691
CUST028329,53,"$92,042",10+ years,IL,654
CUST028330,27,51517.0,5 years,WA,634
CUST028331,45,51122.0,8 years,PA,574
CUST028332,29,"$37,317",1 years,wa,724
CUST028333,22,12000.0,< 1 year,AZ,473
CUST028334,45,"$14,399",10+ years,WA,617
CUST028335,30,29846.0,,VA,651
CUST028336,43,66447.0,10+ years,TX,625
CUST028337,43,54115.0,9 years,WA,621
CUST028338,44,41365.0,10+ years,MD,692
CUST028339,34,54287.0,4 years,OH,670
CUST028340,46,"$81,901",10+ years,CA,726
CUST028341,26,12000.0,3 years,NY,755
CUST028342,21,24211.0,< 1 year,NY,692
CUST028343,46,"$47,008",7 years,MD,719
CUST028344,39,47265.0,9 years,NC,715
CUST028345,30,28958.0,4 years,FL,780
CUST028346,21,66877.0,< 1 year,IN,633
CUST028347,21,"$23,209",< 1 year,TX,701
CUST028348,38,49903.0,7 years,NY,642
CUST028349,57,,10+ years,IN,612
CUST028350,36,24203.0,5 years,MI,768
CUST028351,33,42453.0,9 years,VA,774
CUST028352,37,22120.0,9 years,NY,716
CUST028353,64,103648.0,10+ years,PA,527
CUST028354,47,"$69,749",10+ years,NY,732
CUST028355,26,22348.0,2 years,TN,719
CUST028356,38,"$42,896",8 years,,610
CUST028357,41,"$64,393",10+ years,NY,617
CUST028358,25,"$33,892",2 years,TX,789
CUST028359,47,31427.0,10+ years,VA,738
CUST028360,28,35924.0,3 years,MI,667
CUST028361,21,41281.0,,MO,612
CUST028362,38,12000.0,2 years,IL,623
CUST028363,37,46270.0,5 years,MD,605
CUST028364,37,31666.0,10+ years,NC,667
CUST028365,28,52412.0,2 years,Illinois,639
CUST028366,30,29006.0,6 years,NJ,675
CUST028367,51,52665.0,10+ years,MI,760
CUST028368,43,63816.0,10+ years,FL,696
CUST028369,26,17537.0,4 years,AZ,590
CUST028370,21,26258.0,< 1 year,tn,679
CUST028371,27,36417.0,2 years,TN,696
CUST028372,39,43690.0,7 years,MA,737
CUST028373,30,16243.0,3 years,WA,594
CUST028374,29,21526.0,< 1 year,MO,652
CUST028375,30,33840.0,4 years,FL,675
CUST028376,37,15789.0,10+ years,NJ,732
CUST028377,47,57482.0,10+ years,WA,-1
CUST028378,37,40251.0,9 years,MO,622
CUST028379,38,53984.0,6 years,Georgia,770
CUST028380,35,51543.0,,OH,670
CUST028381,32,21363.0,8 years,FL,701
CUST028382,48,49609.0,10+ years,NY,637
CUST028383,46,41083.0,9 years,IN,636
CUST028384,62,66304.0,10+ years,IL,742
CUST028385,45,50021.0,10+ years,GA,712
CUST028386,32,"$54,996",2 years,TN,687
CUST028387,27,23261.0,2 years,NY,655
CUST028388,49,71899.0,,tn,712
CUST028389,28,37304.0,2 years,NY,769
CUST028390,47,76988.0,10+ years,MI,690
CUST028391,28,28099.0,3 years,WI,662
CUST028392,42,37998.0,10+ years,CA,623
CUST028393,25,31960.0,< 1 year,IL,618
CUST028394,47,32093.0,10+ years,GA,733
CUST028395,23,29765.0,2 years,CA,728
CUST028396,41,57486.0,10+ years,MO,726
CUST028397,35,58277.0,4 years,NC,689
CUST028398,39,"$52,691",10+ years,oh,750
CUST028399,33,37257.0,4 years,WA,686
CUST028400,32,67316.0,4 years,Ohio,690
CUST028401,39,46460.0,10+ years,MI,762
CUST028402,25,13921.0,5 years,NC,749
CUST028403,25,29284.0,4 years,NJ,735
CUST028404,33,19236.0,9 years,PA,623
CUST028405,33,"$20,893",2 years,CA,693
CUST028406,25,33425.0,4 years,IN,595
CUST028407,49,38712.0,10+ years,OH,689
CUST028408,33,30150.0,5 years,IL,684
CUST028409,35,24271.0,5 years,PA,619
CUST028410,22,28304.0,< 1 year,MI,741
CUST028411,62,,10+ years,VA,716
CUST028412,67,88182.0,10+ years,IL,625
CUST028413,28,40170.0,,fl,746
CUST028414,52,42635.0,8 years,PA,754
CUST028415,36,56813.0,2 years,MD,548
CUST028416,57,65627.0,10+ years,NC,520
CUST028417,42,31833.0,10+ years,WI,716
CUST028418,39,52194.0,4 years,TX,628
CUST028419,21,51410.0,< 1 year,MO,676
CUST028420,27,29254.0,< 1 year,tn,640
CUST028421,38,20678.0,7 years,WA,666
CUST028422,40,61642.0,7 years,GA,732
CUST028423,23,51031.0,< 1 year,IN,613
CUST028424,29,18397.0,,PA,614
CUST028425,44,"$40,664",10+ years,MI,743
CUST028426,21,25532.0,< 1 year,TN,631
CUST028427,39,17590.0,8 years,az,655
CUST028428,52,93425.0,10+ years,PA,680
CUST028429,42,49438.0,10+ years,pa,677
CUST028430,42,50819.0,10+ years,OH,634
CUST028431,21,30361.0,< 1 year,TN,652
CUST028432,28,29526.0,< 1 year,WA,668
CUST028433,62,66470.0,10+ years,GA,646
CUST028434,30,21678.0,5 years,WA,738
CUST028435,53,45727.0,10+ years,,725
CUST028436,30,41897.0,6 years,IN,698
CUST028437,34,60889.0,7 years,FL,720
CUST028438,44,66849.0,10+ years,TN,620
CUST028439,39,42263.0,8 years,CA,703
CUST028440,42,47311.0,,mo,651
CUST028441,28,57674.0,4 years,IN,614
CUST028442,24,16619.0,< 1 year,OH,679
CUST028443,27,12000.0,1 years,az,645
CUST028444,31,40772.0,5 years,MI,617
CUST028445,35,54588.0,10+ years,pa,807
CUST028446,50,22480.0,10+ years,MD,668
CUST028447,39,"$52,574",5 years,WI,674
CUST028448,43,34475.0,10+ years,AZ,699
CUST028449,39,25322.0,7 years,MA,638
CUST028450,24,24262.0,1 years,md,9999
CUST028451,38,28078.0,,mi,644
CUST028452,39,20050.0,8 years,MD,678
CUST028453,47,57824.0,10+ years,PA,772
CUST028454,25,29135.0,3 years,tn,742
CUST028455,21,,1 years,TX,613
CUST028456,40,26696.0,8 years,MA,603
CUST028457,42,57175.0,7 years,WI,687
CUST028458,35,49727.0,5 years,IL,703
CUST028459,38,12000.0,7 years,va,678
CUST028460,48,38447.0,9 years,MA,644
CUST028461,32,36960.0,9 years,CA,724
CUST028462,34,46947.0,6 years,ga,658
CUST028463,38,51562.0,6 years,TX,724
CUST028464,23,"$36,445",< 1 year,MI,723
CUST028465,36,32194.0,8 years,NC,767
CUST028466,37,46868.0,4 years,MA,623
CUST028467,57,62292.0,10+ years,TX,719
CUST028468,34,32193.0,6 years,MI,695
CUST028469,40,25127.0,8 years,,678
CUST028470,49,63060.0,10+ years,VA,748
CUST028471,27,12000.0,6 years,AZ,790
CUST028472,54,47042.0,10+ years,GA,791
CUST028473,59,80897.0,10+ years,IL,694
CUST028474,37,41711.0,8 years,IN,674
CUST028475,31,52773.0,5 years,OH,635
CUST028476,57,63153.0,10+ years,PA,664
CUST028477,47,47868.0,,PA,688
CUST028478,38,62605.0,9 years,MI,762
CUST028479,55,59797.0,10+ years,NY,754
CUST028480,53,67619.0,10+ years,MO,682
CUST028481,33,36965.0,4 years,tn,774
CUST028482,40,"$49,603",8 years,NC,746
CUST028483,44,49279.0,10+ years,GA,688
CUST028484,38,58569.0,6 years,FL,780
CUST028485,21,26021.0,< 1 year,MO,616
CUST028486,26,"$26,017",3 years,NY,686
CUST028487,21,"$28,811",1 years,NJ,709
CUST028488,43,"$28,180",10+ years,MA,662
CUST028489,23,,< 1 year,CA,716
CUST028490,40,25202.0,10+ years,MD,654
CUST028491,59,60644.0,,NC,699
CUST028492,55,59012.0,,FL,625
CUST028493,21,28740.0,< 1 year,AZ,787
CUST028494,22,50504.0,< 1 year,ma,701
CUST028495,28,,,az,637
CUST028496,23,12000.0,1 years,WA,771
CUST028497,21,"$12,000",< 1 year,MI,660
CUST028498,37,23208.0,7 years,MD,783
CUST028499,46,35501.0,10+ years,GA,715
CUST028500,49,49748.0,10+ years,PA,634
CUST028501,32,57846.0,5 years,AZ,652
CUST028502,34,36915.0,7 years,VA,676
CUST028503,42,,10+ years,az,668
CUST028504,36,46433.0,8 years,WI,610
CUST028505,47,42107.0,10+ years,MA,687
CUST028506,43,50338.0,6 years,md,547
CUST028507,33,43102.0,7 years,FL,638
CUST028508,21,61887.0,< 1 year,MA,690
CUST028509,55,79659.0,10+ years,VA,771
CUST028510,29,59290.0,4 years,TN,685
CUST028511,42,50634.0,7 years,tx,784
CUST028512,21,32927.0,< 1 year,MO,616
CUST028513,37,48123.0,10+ years,NJ,667
CUST028514,39,19771.0,10+ years,OH,699
CUST028515,39,12000.0,10+ years,AZ,612
CUST028516,74,"$71,728",10+ years,NY,589
CUST028517,30,,2 years,MI,664
CUST028518,47,50274.0,10+ years,IN,677
CUST028519,44,64277.0,10+ years,NY,725
CUST028520,29,54170.0,3 years,TN,673
CUST028521,47,36952.0,10+ years,VA,739
CUST028522,36,65138.0,5 years,VA,727
CUST028523,48,39964.0,10+ years,il,650
CUST028524,61,69904.0,10+ years,NC,642
CUST028525,39,30403.0,9 years,tx,678
CUST028526,34,44156.0,6 years,WI,648
CUST028527,50,57372.0,10+ years,PA,535
CUST028528,54,76555.0,10+ years,WA,606
CUST028529,27,47195.0,4 years,WA,688
CUST028530,32,61903.0,< 1 year,FL,734
CUST028531,46,"$66,277",10+ years,OH,723
CUST028532,36,55222.0,7 years,PA,722
CUST028533,26,24277.0,1 years,VA,670
CUST028534,44,49930.0,10+ years,Pennsylvania,676
CUST028535,46,,6 years,TX,680
CUST028536,33,20788.0,8 years,NC,626
CUST028537,38,62249.0,7 years,OH,771
CUST028538,31,34993.0,5 years,TN,566
CUST028539,24,31515.0,3 years,IL,730
CUST028540,32,15426.0,6 years,AZ,657
CUST028541,38,39944.0,7 years,IL,697
CUST028542,21,"$37,940",< 1 year,CA,688
CUST028543,32,44492.0,5 years,NC,726
CUST028544,39,59043.0,8 years,AZ,742
CUST028545,52,57140.0,10+ years,FL,753
CUST028546,34,42534.0,5 years,IN,632
CUST028547,23,25844.0,< 1 year,MA,679
CUST028548,35,51767.0,4 years,FL,665
CUST028549,31,40912.0,4 years,OH,850
CUST028550,44,"$46,857",10+ years,MI,716
CUST028551,33,12000.0,6 years,NC,671
CUST028552,21,"$27,558",< 1 year,IN,710
CUST028553,75,64630.0,10+ years,FL,714
CUST028554,39,56937.0,10+ years,CA,647
CUST028555,39,59079.0,6 years,TN,655
CUST028556,21,12000.0,< 1 year,OH,657
CUST028557,21,29493.0,3 years,IL,774
CUST028558,36,47124.0,4 years,PA,631
CUST028559,42,55841.0,8 years,WI,731
CUST028560,46,36516.0,10+ years,TN,709
CUST028561,40,54953.0,7 years,IN,674
CUST028562,23,12000.0,1 years,IN,624
CUST028563,21,,4 years,MI,689
CUST028564,36,49508.0,10+ years,,695
CUST028565,31,32051.0,6 years,MI,661
CUST028566,22,32572.0,2 years,MO,665
CUST028567,47,41995.0,10+ years,NJ,718
CUST028568,21,16621.0,< 1 year,oh,718
CUST028569,45,71260.0,,MI,688
CUST028570,21,"$41,869",< 1 year,GA,675
CUST028571,39,"$30,137",7 years,MA,604
CUST028572,49,49313.0,9 years,nc,653
CUST028573,33,31068.0,4 years,PA,764
CUST028574,58,70331.0,10+ years,WA,738
CUST028575,61,70989.0,10+ years,PA,691
CUST028576,40,67177.0,10+ years,CA,736
CUST028577,44,75609.0,10+ years,VA,767
CUST028578,50,86849.0,9 years,WA,494
CUST028579,44,84991.0,10+ years,WI,700
CUST028580,43,27704.0,9 years,TN,643
CUST028581,31,34166.0,1 years,AZ,670
CUST028582,21,"$14,592",< 1 year,,688
CUST028583,21,12000.0,< 1 year,TX,622
CUST028584,66,100132.0,10+ years,wi,733
CUST028585,41,"$55,311",10+ years,FL,680
CUST028586,35,17963.0,7 years,MD,638
CUST028587,53,102303.0,10+ years,NY,696
CUST028588,29,12000.0,< 1 year,NJ,619
CUST028589,44,"$47,292",10+ years,CA,0
CUST028590,38,46717.0,10+ years,oh,689
CUST028591,43,34428.0,10+ years,VA,746
CUST028592,33,47652.0,2 years,TX,653
CUST028593,26,,3 years,MO,625
CUST028594,28,45745.0,< 1 year,PA,573
CUST028595,28,39384.0,3 years,GA,682
CUST028596,37,12000.0,10+ years,MO,639
CUST028597,21,12000.0,< 1 year,wi,708
CUST028598,23,40131.0,< 1 year,md,688
CUST028599,39,52661.0,10+ years,GA,763
CUST028600,36,27610.0,6 years,NC,706
CUST028601,40,37761.0,6 years,TX,607
CUST028602,37,42882.0,10+ years,TN,728
CUST028603,68,51023.0,10+ years,TX,616
CUST028604,39,80673.0,10+ years,WA,664
CUST028605,33,24694.0,7 years,MA,609
CUST028606,39,47062.0,9 years,IL,640
CUST028607,50,,10+ years,OH,662
CUST028608,37,41438.0,10+ years,ma,635
CUST028609,46,59830.0,10+ years,,627
CUST028610,42,35846.0,10+ years,NJ,705
CUST028611,34,32375.0,9 years,MA,674
CUST028612,39,32722.0,10+ years,MO,632
CUST028613,57,87395.0,10+ years,GA,643
CUST028614,40,37790.0,7 years,GA,-1
CUST028615,26,19853.0,2 years,FL,641
CUST028616,34,27680.0,5 years,AZ,653
CUST028617,21,30737.0,< 1 year,MI,694
CUST028618,39,55322.0,4 years,pa,716
CUST028619,53,33433.0,10+ years,in,834
CUST028620,21,26017.0,< 1 year,FL,781
CUST028621,39,51122.0,2 years,pa,726
CUST028622,49,,10+ years,IN,592
CUST028623,51,42644.0,,OH,652
CUST028624,53,46582.0,10+ years,CA,631
CUST028625,21,"$34,623",< 1 year,VA,687
CUST028626,44,51683.0,9 years,GA,605
CUST028627,21,45681.0,< 1 year,CA,622
CUST028628,26,47520.0,< 1 year,NY,695
CUST028629,47,60390.0,10+ years,TN,677
CUST028630,39,45606.0,10+ years,NJ,736
CUST028631,46,52639.0,10+ years,IL,742
CUST028632,26,30550.0,,az,756
CUST028633,55,66712.0,9 years,MD,633
CUST028634,46,76321.0,10+ years,WA,769
CUST028635,48,26844.0,9 years,OH,767
CUST028636,25,23508.0,< 1 year,WI,646
CUST028637,52,65272.0,10+ years,AZ,659
CUST028638,34,31558.0,6 years,AZ,715
CUST028639,30,31509.0,7 years,MI,709
CUST028640,45,47182.0,7 years,VA,724
CUST028641,44,72149.0,9 years,AZ,628
CUST028642,27,25853.0,1 years,mo,703
CUST028643,62,63387.0,10+ years,FL,693
CUST028644,59,82308.0,10+ years,NC,715
CUST028645,45,"$45,777",10+ years,pa,624
CUST028646,43,48875.0,5 years,VA,687
CUST028647,41,32399.0,10+ years,NC,718
CUST028648,21,18913.0,,GA,627
CUST028649,39,46077.0,5 years,NC,653
CUST028650,39,27626.0,6 years,AZ,609
CUST028651,31,35498.0,2 years,VA,610
CUST028652,34,48299.0,2 years,ma,660
CUST028653,21,12000.0,,WI,728
CUST028654,24,18816.0,1 years,IN,640
CUST028655,49,96910.0,,MA,665
CUST028656,58,66332.0,10+ years,NY,717
CUST028657,26,48082.0,3 years,MI,610
CUST028658,40,47386.0,10+ years,PA,846
CUST028659,51,56051.0,10+ years,MO,699
CUST028660,31,51000.0,9 years,NJ,616
CUST028661,46,72956.0,10+ years,AZ,692
CUST028662,37,30815.0,10+ years,OH,685
CUST028663,52,"$45,735",10+ years,TN,628
CUST028664,22,12000.0,< 1 year,WI,671
CUST028665,24,15427.0,< 1 year,VA,653
CUST028666,41,66044.0,9 years,va,647
CUST028667,39,47068.0,3 years,WA,722
CUST028668,37,61960.0,9 years,PA,482
CUST028669,44,"$37,098",10+ years,IN,716
CUST028670,26,15955.0,< 1 year,NY,707
CUST028671,21,19114.0,1 years,NY,665
CUST028672,31,"$41,453",4 years,MO,642
CUST028673,33,37302.0,2 years,TX,636
CUST028674,34,51069.0,4 years,ga,802
CUST028675,53,69616.0,9 years,IN,616
CUST028676,47,63513.0,10+ years,PA,728
CUST028677,44,62873.0,8 years,wa,610
CUST028678,40,64245.0,9 years,PA,666
CUST028679,32,12000.0,7 years,MA,657
CUST028680,27,32015.0,< 1 year,GA,622
CUST028681,23,40041.0,5 years,CA,695
CUST028682,29,72458.0,4 years,NC,636
CUST028683,37,"$42,698",10+ years,WA,536
CUST028684,24,12000.0,2 years,IL,701
CUST028685,40,69180.0,10+ years,TX,514
CUST028686,35,23537.0,3 years,NY,700
CUST028687,33,46309.0,2 years,NC,583
CUST028688,51,69069.0,9 years,NY,656
CUST028689,21,26892.0,< 1 year,CA,657
CUST028690,33,12000.0,7 years,MD,606
CUST028691,21,19553.0,< 1 year,CA,609
CUST028692,40,24257.0,7 years,IL,668
CUST028693,47,63006.0,10+ years,IL,761
CUST028694,21,12000.0,< 1 year,NC,715
CUST028695,23,"$12,000",1 years,OH,794
CUST028696,21,35674.0,< 1 year,CA,680
CUST028697,38,"$26,390",9 years,NC,711
CUST028698,33,41420.0,,NY,682
CUST028699,34,"$29,546",,WI,999
CUST028700,33,52419.0,3 years,WA,685
CUST028701,26,43393.0,4 years,NY,676
CUST028702,51,64569.0,10+ years,MO,654
CUST028703,41,47388.0,10+ years,MI,723
CUST028704,23,20788.0,< 1 year,WI,587
CUST028705,29,16526.0,4 years,NY,624
CUST028706,27,23378.0,3 years,ga,753
CUST028707,54,71776.0,10+ years,PA,791
CUST028708,46,84319.0,,AZ,693
CUST028709,36,51564.0,9 years,IN,717
CUST028710,58,80125.0,10+ years,CA,634
CUST028711,55,"$64,183",9 years,va,753
CUST028712,35,49694.0,,NJ,559
CUST028713,33,12000.0,3 years,VA,642
CUST028714,33,28572.0,7 years,TN,795
CUST028715,26,41555.0,5 years,NC,768
CUST028716,58,80224.0,10+ years,MI,649
CUST028717,25,21650.0,2 years,in,536
CUST028718,48,37774.0,10+ years,GA,656
CUST028719,46,"$53,935",10+ years,MD,506
CUST028720,34,34083.0,3 years,az,622
CUST028721,59,84709.0,10+ years,NC,668
CUST028722,21,35550.0,3 years,TN,688
CUST028723,37,67435.0,< 1 year,NC,669
CUST028724,32,54857.0,,VA,574
CUST028725,49,54488.0,10+ years,ma,751
CUST028726,42,55430.0,10+ years,GA,678
CUST028727,21,55516.0,< 1 year,Pennsylvania,685
CUST028728,52,56195.0,10+ years,NY,759
CUST028729,43,54024.0,10+ years,CA,573
CUST028730,25,"$29,734",2 years,AZ,599
CUST028731,33,39649.0,6 years,NY,615
CUST028732,22,13088.0,< 1 year,NC,719
CUST028733,35,61427.0,7 years,MA,652
CUST028734,39,32842.0,10+ years,OH,643
CUST028735,33,67271.0,,MD,595
CUST028736,32,62781.0,,IN,598
CUST028737,21,28763.0,,WI,621
CUST028738,42,50285.0,10+ years,MI,774
CUST028739,21,13345.0,< 1 year,FL,787
CUST028740,38,46464.0,10+ years,NJ,736
CUST028741,21,41202.0,< 1 year,NY,721
CUST028742,38,35137.0,10+ years,tn,680
CUST028743,37,66218.0,7 years,NJ,659
CUST028744,42,"$65,576",2 years,CA,715
CUST028745,48,55808.0,10+ years,MO,643
CUST028746,50,"$71,741",10+ years,FL,549
CUST028747,21,"$12,000",< 1 year,TX,581
CUST028748,37,42655.0,7 years,MA,760
CUST028749,62,107454.0,10+ years,ma,620
CUST028750,39,64511.0,4 years,TX,664
CUST028751,28,40874.0,4 years,WI,605
CUST028752,37,45234.0,10+ years,MO,754
CUST028753,33,,4 years,MO,727
CUST028754,23,26969.0,< 1 year,OH,679
CUST028755,48,"$45,794",10+ years,MO,614
CUST028756,45,63581.0,6 years,AZ,752
CUST028757,21,40666.0,< 1 year,WI,748
CUST028758,36,39218.0,7 years,WA,691
CUST028759,31,44011.0,5 years,CA,619
CUST028760,21,14085.0,< 1 year,,720
CUST028761,21,23999.0,< 1 year,va,664
CUST028762,22,13507.0,1 years,FL,687
CUST028763,37,40796.0,8 years,MD,633
CUST028764,32,39991.0,3 years,nc,621
CUST028765,26,40067.0,< 1 year,PA,581
CUST028766,33,30211.0,9 years,MD,712
CUST028767,46,62142.0,10+ years,FL,617
CUST028768,42,35855.0,6 years,WI,717
CUST028769,50,64557.0,10+ years,TN,727
CUST028770,35,74965.0,10+ years,NY,582
CUST028771,57,62629.0,10+ years,MI,640
CUST028772,42,30194.0,10+ years,,647
CUST028773,32,51650.0,8 years,IL,692
CUST028774,39,50890.0,10+ years,NY,597
CUST028775,23,34276.0,< 1 year,OH,660
CUST028776,34,"$59,678",10+ years,NC,690
CUST028777,43,40739.0,10+ years,MI,727
CUST028778,45,43582.0,10+ years,GA,700
CUST028779,33,47569.0,9 years,AZ,827
CUST028780,70,"$99,394",10+ years,NY,701
CUST028781,35,45359.0,,FL,670
CUST028782,21,23929.0,< 1 year,AZ,735
CUST028783,52,67042.0,10+ years,TX,756
CUST028784,45,,10+ years,Pennsylvania,703
CUST028785,40,26080.0,10+ years,AZ,663
CUST028786,32,23348.0,8 years,PA,717
CUST028787,42,48868.0,7 years,IL,0
CUST028788,57,78551.0,10+ years,NC,721
CUST028789,40,80373.0,8 years,WA,623
CUST028790,21,23299.0,< 1 year,MA,699
CUST028791,21,28679.0,< 1 year,MI,702
CUST028792,42,40225.0,10+ years,MA,631
CUST028793,26,40857.0,< 1 year,TX,646
CUST028794,36,26531.0,8 years,ga,598
CUST028795,28,33229.0,,PA,642
CUST028796,27,17949.0,3 years,MA,650
CUST028797,28,12000.0,2 years,WA,689
CUST028798,29,75007.0,3 years,MI,605
CUST028799,47,68229.0,10+ years,TX,672
CUST028800,44,64733.0,10+ years,OH,654
CUST028801,23,41034.0,< 1 year,MO,613
CUST028802,25,51176.0,< 1 year,MA,726
CUST028803,42,52636.0,10+ years,OH,-1
CUST028804,50,72823.0,10+ years,IL,621
CUST028805,50,52292.0,10+ years,WI,725
CUST028806,25,27217.0,4 years,MI,633
CUST028807,49,35574.0,10+ years,WA,671
CUST028808,21,"$28,029",< 1 year,MD,578
CUST028809,35,33850.0,4 years,PA,648
CUST028810,43,49403.0,8 years,NY,684
CUST028811,21,"$37,437",< 1 year,VA,664
CUST028812,63,79931.0,10+ years,VA,585
CUST028813,53,"$78,851",10+ years,PA,586
CUST028814,45,44938.0,9 years,PA,833
CUST028815,26,36728.0,2 years,MI,677
CUST028816,37,34607.0,9 years,WI,673
CUST028817,47,"$53,559",8 years,NY,675
CUST028818,24,24002.0,3 years,MD,618
CUST028819,35,26593.0,6 years,MI,701
CUST028820,48,51208.0,,MA,621
CUST028821,21,33662.0,3 years,ma,593
CUST028822,41,35262.0,7 years,GA,657
CUST028823,21,15041.0,< 1 year,az,681
CUST028824,26,49655.0,1 years,PA,780
CUST028825,31,58268.0,4 years,oh,767
CUST028826,44,65081.0,10+ years,GA,617
CUST028827,29,60220.0,< 1 year,OH,660
CUST028828,39,67070.0,8 years,GA,683
CUST028829,29,33273.0,8 years,TX,722
CUST028830,31,66837.0,1 years,CA,0
CUST028831,53,86793.0,8 years,AZ,718
CUST028832,24,,< 1 year,PA,710
CUST028833,47,59968.0,10+ years,TX,701
CUST028834,37,34272.0,10+ years,CA,586
CUST028835,31,"$35,564",2 years,MA,773
CUST028836,23,12000.0,< 1 year,PA,619
CUST028837,24,19803.0,< 1 year,GA,617
CUST028838,29,"$46,508",5 years,NC,625
CUST028839,36,27636.0,8 years,WI,731
CUST028840,45,49102.0,10+ years,CA,692
CUST028841,34,"$48,978",7 years,wi,632
CUST028842,35,37456.0,10+ years,WA,628
CUST028843,36,60272.0,4 years,PA,-1
CUST028844,43,69355.0,9 years,MA,750
CUST028845,45,44531.0,10+ years,WI,607
CUST028846,21,18446.0,2 years,AZ,620
CUST028847,34,41274.0,6 years,WA,792
CUST028848,52,52224.0,10+ years,IL,630
CUST028849,22,50705.0,1 years,NJ,-1
CUST028850,38,39214.0,10+ years,CA,695
CUST028851,35,55463.0,6 years,OH,669
CUST028852,31,14541.0,7 years,VA,680
CUST028853,57,56607.0,10+ years,VA,734
CUST028854,38,29120.0,10+ years,mo,710
CUST028855,56,48337.0,10+ years,MO,670
CUST028856,38,37655.0,7 years,NY,671
CUST028857,43,,10+ years,IN,758
CUST028858,31,60002.0,5 years,IN,691
CUST028859,31,33967.0,4 years,MD,679
CUST028860,42,51428.0,10+ years,WI,679
CUST028861,43,56489.0,10+ years,NY,697
CUST028862,45,42873.0,10+ years,OH,730
CUST028863,42,49843.0,10+ years,ma,627
CUST028864,21,56315.0,1 years,FL,591
CUST028865,28,,< 1 year,AZ,613
CUST028866,48,"$88,711",10+ years,WI,750
CUST028867,21,25360.0,< 1 year,NC,746
CUST028868,41,39696.0,10+ years,MD,752
CUST028869,36,58653.0,10+ years,MD,689
CUST028870,48,76358.0,9 years,MI,720
CUST028871,42,42752.0,10+ years,OH,671
CUST028872,30,41267.0,1 years,WA,850
CUST028873,29,33646.0,3 years,PA,699
